122 Clones Eliminated
(783.900, -283.910)
(-602.060, 639.300)
(80.420, 273.830)
(143.010, 72.590)
(-445.020, 642.220)
(56.670, 727.300)
(-508.830, 773.280)
(-636.100, -218.910)
(-508.700, 212.970)
(-189.970, 769.870)
(-252.180, -974.470)
(-650.100, -667.710)
(-169.550, 957.170)
(537.490, -437.160)
(880.290, -579.100)
(863.670, 352.220)
(-938.460, -138.130)
(-149.760, 626.110)
(-980.100, -489.820)
(958.020, -659.700)
(-373.520, -888.230)
(-604.080, 958.710)
(581.430, -300.290)
(873.250, -733.360)
(777.730, -207.810)
(-555.710, 520.700)
(25.750, 181.320)
(-310.050, -920.850)
(803.030, 632.840)
(-990.970, -433.280)
(53.880, -952.390)
(751.300, -321.440)
(-96.310, 388.980)
(-489.180, 119.320)
(-90.610, 196.950)
(-433.630, 451.050)
(-607.120, -38.150)
(798.950, 322.590)
(-433.410, -995.620)
(-445.230, 785.930)
(421.900, -916.520)
(736.500, -291.770)
(751.210, -560.960)
(-199.650, 971.210)
(-418.020, 628.070)
(-992.150, 76.770)
(215.550, 92.620)
(767.980, 452.810)
(-504.770, -80.300)
(518.740, 193.590)
(953.920, 814.970)
(640.070, -581.020)
(793.950, 578.960)
(294.140, 107.120)
(-597.580, 748.700)
(158.430, -898.450)
(-872.050, 226.170)
(-470.100, 80.100)
(446.440, 201.580)
(-605.570, -992.080)
(367.790, -63.360)
(11.720, 820.480)
(752.970, -269.750)
(-583.210, 807.570)
(323.300, -842.820)
(-405.010, 646.960)
(886.520, -332.040)
(595.050, 593.200)
(658.930, 592.800)
(441.050, -558.570)
(988.620, -154.870)
(130.260, -991.040)
(-301.900, 122.170)
(53.810, -988.110)
(246.760, 95.850)
(-619.020, -377.740)
(529.110, 439.270)
(-819.750, -220.330)
(-953.750, -62.460)
(430.080, -448.810)
(-399.620, 237.560)
(536.000, -98.130)
(-621.660, -440.600)
(994.210, -575.810)
(363.680, 369.820)
(985.450, -400.540)
(735.190, -366.430)
(999.200, -250.950)
(491.550, -562.860)
(145.030, 279.830)
(-65.270, 60.890)
(993.550, -102.640)
(477.540, -423.720)
(-607.010, -756.560)
(-283.220, 515.950)
(-525.630, -69.690)
(-860.590, -140.770)
(298.520, 478.000)
(-545.010, 320.470)
(30.610, 133.560)
(-439.530, 591.640)
(-108.630, 836.450)
(136.370, 366.620)
(-528.370, -96.270)
(-450.700, 267.860)
(553.300, 348.010)
(481.690, 82.720)
(-142.030, 590.330)
(-491.240, -876.750)
(-649.240, -119.440)
(377.020, 214.260)
(-392.770, 717.120)
(704.770, 396.810)
(-479.160, 458.870)
(392.140, -944.620)
(-769.570, 960.710)
(845.550, -361.570)
(834.320, -703.770)
(834.050, -790.880)
(103.220, 365.350)
(678.640, 338.960)
(-834.880, -191.450)
(748.540, 369.610)
(-699.400, 275.780)
(222.500, 344.530)
(-575.210, 997.080)
(-107.260, 417.240)
(-527.940, 466.130)
(-817.200, 988.010)
(905.100, 994.180)
(903.270, -217.980)
(795.850, -366.220)
(571.140, -65.730)
(-146.500, 224.380)
(-93.830, 887.600)
(652.550, 294.110)
(760.440, -663.760)
(760.040, -259.510)
(705.730, -944.150)
(516.970, 14.100)
(444.060, -101.840)
(289.890, -829.920)
(-681.810, 473.590)
(-188.980, 191.230)
(-203.890, 797.260)
(748.330, 463.880)
(806.830, 599.040)
(-369.510, 384.460)
(-702.620, -248.520)
(406.710, 487.810)
(377.030, -889.820)
(452.790, -734.140)
(-572.340, -446.470)
(216.260, 426.300)
(-403.160, 20.260)
(-539.820, 5.850)
(-635.420, 980.770)
(-920.370, 998.020)
(529.720, -148.160)
(454.060, -448.240)
(978.660, -494.720)
(389.510, -822.150)
(744.230, 326.820)
(-674.860, -544.950)
(244.200, 255.740)
(710.490, -1009.140)
(390.040, 453.570)
(982.380, 874.300)
(735.280, 313.540)
(397.440, -172.540)
(137.230, 93.740)
(-277.290, 333.160)
(-393.530, -950.820)
(-661.830, 961.130)
(-152.520, 593.580)
(991.100, 403.260)
(-141.340, 677.160)
(850.510, -604.440)
(349.460, -838.150)
(-24.150, 648.190)
(913.470, -592.030)
(-136.580, 607.900)
(-561.610, -723.730)
(-912.250, -543.110)
(-882.950, -284.570)
(-121.520, 896.020)
(423.920, 164.440)
(-134.730, 456.470)
(-568.740, -144.200)
(375.410, -702.220)
(842.450, 495.010)
(723.790, -245.470)
(634.910, 277.350)
(-607.540, -294.100)
(976.720, 220.520)
(-5.350, 878.750)
(542.770, 365.070)
(771.020, -369.620)
(-434.120, 477.310)
(991.360, 469.930)
(538.280, 11.140)
(-221.170, 907.010)
(1031.020, -226.490)
(-295.950, 817.630)
(817.090, 688.820)
(-653.350, 943.670)
(572.310, 367.710)
(-766.620, 245.750)
(202.220, 515.340)
(220.900, 549.400)
(-386.340, 392.250)
(-312.330, 401.420)
(612.880, 258.740)
(658.380, -532.160)
(715.770, -194.310)
(373.860, -19.150)
(-403.340, -977.430)
(986.650, 305.070)
(12.400, 362.080)
(-644.900, 433.230)
(697.300, 569.690)
(502.800, -416.410)
(495.390, -607.910)
(917.100, 783.870)
(58.060, 220.690)
(-515.340, 583.630)
(598.400, 272.250)
(-163.520, 464.860)
(343.610, 95.280)
(732.090, 428.780)
(-622.000, 417.380)
(-164.810, 159.830)
(-240.190, 538.600)
(273.330, -833.410)
(-888.050, -542.880)
(790.390, -889.520)
(443.450, -257.530)
(361.170, 75.490)
(-867.560, -95.220)
(380.520, -876.880)
(148.140, 101.330)
(520.090, -133.500)
(594.540, -949.130)
(859.010, 451.430)
(522.240, 29.210)
(997.580, 254.290)
(-437.470, 542.410)
(507.230, 21.970)
(-651.660, -443.230)
(772.300, -935.990)
(-488.280, 735.230)
(778.350, 388.070)
(-413.750, 116.790)
79 Clones Eliminated
(281.760, -904.970)
(-686.570, -976.200)
(131.280, -47.530)
(609.790, -458.290)
(277.290, -214.500)
(-924.160, 825.940)
(886.130, 20.230)
(989.880, 576.830)
(516.180, -727.410)
(628.700, 750.670)
(503.420, -915.680)
(-726.940, 325.430)
(548.240, -325.920)
(-711.220, 149.200)
(427.460, -162.770)
(-806.200, 586.330)
(112.360, -279.200)
(-388.400, -140.980)
(-577.580, -82.340)
(-729.770, -135.490)
(-769.710, -230.700)
(-240.960, 11.810)
(520.250, -622.210)
(507.060, -946.480)
(-665.640, 1029.080)
(395.210, -519.730)
(-61.030, 24.990)
(191.260, -649.540)
(721.400, 312.900)
(398.990, -610.110)
(626.520, -846.680)
(613.100, -157.470)
(462.400, -213.560)
(-719.930, 414.950)
(666.320, 505.560)
(39.940, -386.200)
(50.440, -267.290)
(566.980, -317.580)
(547.190, -1168.180)
(565.650, -484.830)
(123.190, -395.950)
(-528.180, 270.940)
(932.960, -280.520)
(-527.030, 211.500)
(-497.670, 543.900)
(-127.200, -24.530)
(531.260, -860.060)
(-443.460, -35.700)
(-396.650, 108.330)
(263.900, 161.530)
(342.710, 254.360)
(483.430, -103.640)
(-293.050, -34.220)
(612.000, 505.220)
(471.890, 131.210)
(424.710, 162.890)
(-24.130, -311.750)
(779.910, 952.190)
(342.950, 20.050)
(-560.510, -16.930)
(27.490, -633.160)
(-598.220, 164.470)
(-735.340, 651.360)
(-530.060, -70.830)
(315.080, -19.460)
(319.540, -350.790)
(687.770, 275.130)
(-853.650, 238.960)
(-624.120, 397.630)
(-632.790, 999.640)
(-867.850, 1104.170)
(595.700, -213.820)
(400.960, -398.520)
(-499.270, -110.190)
(420.480, -234.560)
(470.600, -750.880)
(655.330, -352.760)
(664.810, -909.000)
(265.040, 34.580)
(208.850, -578.400)
(-833.780, -139.140)
(-29.020, -488.030)
(620.780, -273.180)
(-748.270, 256.230)
(267.280, -444.210)
(90.670, -157.320)
(173.350, -289.010)
(321.290, 162.660)
(374.450, 70.970)
(501.860, -670.360)
(-55.840, -204.460)
(-1071.680, -391.890)
(-725.950, 236.890)
(532.580, -768.790)
(-77.030, -330.570)
(-664.980, 341.040)
(-661.560, 121.230)
(12.960, -364.100)
(849.050, -333.120)
(-687.780, 223.600)
(306.200, 57.500)
(438.940, 69.470)
(262.290, -645.390)
(746.510, 362.210)
(-107.230, -133.210)
(-193.270, -246.860)
(698.900, 866.420)
(-856.880, 16.400)
(153.000, -577.500)
(143.970, -614.170)
(-799.250, 698.390)
(909.290, 1012.970)
(-656.040, 576.750)
(261.630, -348.990)
(-559.850, 349.720)
(256.510, -543.710)
(-1057.180, 149.080)
(426.680, -410.130)
(814.450, 824.730)
(-939.440, -38.730)
(-885.930, 6.500)
(76.950, -619.270)
(460.360, -545.720)
(703.550, -310.960)
(595.710, -173.190)
(-810.700, -74.700)
(-398.820, -111.930)
(667.510, 539.390)
(550.700, 247.610)
(-230.590, 109.980)
(-703.550, 261.490)
(385.890, -651.780)
(713.770, 502.590)
(877.640, -353.750)
(187.750, -497.710)
(883.730, 974.760)
(-15.480, -33.660)
(172.500, -534.770)
(458.860, -320.870)
(-87.960, -185.840)
(682.020, 663.920)
(-813.230, 710.220)
(597.470, 696.700)
(-512.180, 291.780)
(231.080, -412.930)
(655.160, -420.530)
(354.840, -696.090)
(310.540, -523.610)
(994.150, -321.340)
(126.390, -548.640)
(837.790, -355.570)
(350.460, -35.880)
(-468.510, 172.220)
(439.320, -702.580)
(-0.300, 240.020)
(310.500, -360.570)
(-20.750, -118.250)
(286.620, -493.430)
(564.100, -85.950)
(-599.390, 266.780)
(553.000, 91.280)
(57.420, -335.560)
(752.870, 890.240)
(363.250, -618.630)
(-143.740, 46.100)
(920.230, 915.900)
(483.790, -287.430)
(4.540, -454.080)
(410.190, -277.090)
(592.480, -87.440)
(516.000, -817.440)
(-776.480, 931.400)
(281.820, -55.030)
(-758.960, 634.940)
(489.900, -35.630)
(-628.800, 129.320)
(-321.390, 38.200)
(423.960, -42.900)
(-595.800, 606.480)
(-592.740, 207.770)
(187.250, 55.850)
(-813.190, 649.470)
(517.870, -93.770)
(661.090, -306.660)
(-931.540, 582.360)
(-645.500, 88.350)
(885.780, -861.860)
(371.050, -564.180)
(477.750, 30.100)
(701.590, -588.190)
(100.120, -736.330)
(-171.100, -62.370)
(-229.180, 46.290)
(273.200, -529.370)
(286.610, -578.480)
(-491.010, 12.640)
(479.670, -138.800)
(-1147.290, 586.220)
(522.130, -302.820)
(672.690, -587.450)
70 Clones Eliminated
(-860.710, -858.120)
(-251.030, 0.100)
(546.400, -419.290)
(989.980, -286.550)
(-855.950, 847.880)
(722.320, -1040.170)
(-259.520, 816.530)
(-640.800, -370.870)
(-280.570, 302.130)
(-300.450, 957.400)
(-397.580, -481.630)
(-503.110, -51.920)
(-515.130, 664.330)
(767.520, -314.700)
(90.200, 53.940)
(928.070, -15.380)
(752.970, -212.260)
(-525.740, -776.140)
(229.140, -75.380)
(7.920, 961.660)
(-314.870, 490.570)
(-538.210, -862.340)
(-65.990, 518.280)
(-386.240, -699.880)
(-655.670, -121.640)
(-127.550, 328.190)
(-51.400, 253.090)
(-457.530, 953.910)
(-410.850, -260.450)
(958.740, -739.790)
(770.310, -702.210)
(-279.870, 406.240)
(-115.610, 383.080)
(-652.030, -605.290)
(749.500, 952.920)
(-950.030, -481.830)
(-583.170, 185.820)
(710.760, -897.370)
(790.940, -450.780)
(10.840, 659.590)
(-531.490, -524.080)
(-61.080, -220.160)
(-216.620, 438.530)
(-176.290, 322.740)
(-494.910, 865.480)
(-476.220, 810.230)
(-467.530, -17.960)
(52.600, -151.570)
(-294.310, 914.810)
(-397.380, -663.010)
(-278.930, -310.840)
(-585.820, 118.230)
(-568.400, -72.690)
(326.190, -253.580)
(-906.880, 67.600)
(-826.150, 110.140)
(-673.760, 586.500)
(695.760, -799.410)
(-464.900, 435.570)
(-769.000, -9.320)
(-374.360, 444.210)
(823.900, -562.120)
(-373.390, 859.460)
(-736.690, -536.570)
(-174.900, 639.200)
(-331.300, -336.980)
(818.780, -385.590)
(787.820, -370.870)
(802.320, -685.750)
(-299.710, -415.200)
(705.430, -92.380)
(-463.730, -858.200)
(619.480, -143.610)
(-441.600, -116.330)
(-153.750, 251.720)
(852.730, 1049.230)
(-325.180, 693.210)
(104.180, 238.090)
(-357.000, 515.800)
(559.660, -315.270)
(683.510, -720.320)
(-473.660, 144.820)
(710.220, -821.840)
(-219.040, 209.880)
(-510.350, -264.340)
(855.370, 103.250)
(-447.280, -389.360)
(-488.200, -650.250)
(-622.620, -543.190)
(552.300, 963.470)
(718.530, -323.100)
(14.420, 186.570)
(952.490, -781.510)
(-626.170, 456.860)
(-45.420, 128.080)
(-90.010, 186.930)
(-713.090, 120.090)
(851.790, -580.020)
(624.180, -990.720)
(14.340, -48.800)
(1108.710, 237.510)
(-479.130, 994.460)
(-844.180, -382.130)
(-393.790, 766.740)
(909.600, -464.700)
(993.030, -554.030)
(-416.000, 965.680)
(-124.070, 487.800)
(-380.580, 466.780)
(505.750, -328.770)
(641.680, -556.080)
(-472.460, -622.070)
(-128.820, 650.690)
(-458.270, 314.550)
(-576.650, -653.610)
(812.980, -868.410)
(925.690, -815.880)
(850.230, -691.720)
(-581.590, 453.030)
(-776.770, -568.670)
(263.660, 13.730)
(-280.400, -609.630)
(-406.120, -338.180)
(834.590, -59.120)
(295.490, -122.290)
(-290.060, 453.130)
(904.460, -731.180)
(-83.750, 136.700)
(-586.590, -932.540)
(-377.520, 898.970)
(238.240, -164.430)
(-383.480, -993.010)
(-198.100, 927.600)
(-489.130, 496.980)
(435.080, -223.520)
(481.150, -319.730)
(-322.750, -908.340)
(-677.330, 984.000)
(-230.560, 753.960)
(-440.510, 821.230)
(735.470, 34.500)
(469.020, -359.470)
(-726.370, -165.110)
(783.640, -13.900)
(-740.090, 653.420)
(-312.190, 819.550)
(753.700, -619.070)
(-495.760, -311.790)
(477.450, -119.560)
(812.830, -741.270)
(-821.790, -26.570)
(801.520, -129.990)
(670.060, -842.950)
(971.980, 183.950)
(830.000, -2.000)
(-331.950, -605.700)
(-258.840, 725.540)
(-197.500, 882.860)
(699.080, -418.200)
(-437.100, -565.570)
(642.800, -102.700)
(-474.050, -231.060)
(-190.340, -761.530)
(-695.540, 658.920)
(419.840, -285.130)
(-229.140, 503.190)
(16.890, 242.570)
(489.860, -54.200)
(-879.090, -355.670)
(-336.470, 759.720)
(-642.750, 671.220)
(561.100, -48.260)
(-366.920, -780.730)
(-607.090, -782.150)
(891.570, -440.560)
(649.620, -876.130)
(1002.000, 152.160)
(-289.580, -416.880)
(-865.960, 10.980)
(51.870, 206.250)
(867.020, -643.140)
(-43.100, 365.710)
(-410.330, 363.460)
(935.030, 859.720)
(4.490, 495.770)
(636.790, -252.280)
(-457.340, 771.030)
(761.550, -753.250)
(-813.060, 542.220)
(-543.790, -928.090)
(871.730, -496.960)
(586.950, -73.600)
(-523.540, 779.160)
(-430.550, -315.920)
(-27.360, -213.390)
(737.830, -760.210)
(-293.720, 493.660)
(319.550, -169.070)
(-609.410, 17.890)
(811.150, -323.080)
(645.990, -204.280)
(968.720, 133.850)
(-379.240, 987.370)
(114.740, 345.610)
(-76.410, -189.320)
(831.710, -951.090)
(787.650, -396.170)
(-803.110, -54.320)
(-1001.580, -357.900)
(761.320, -562.040)
(-658.960, -553.160)
(-680.220, 117.890)
(-37.250, 99.120)
(-693.240, 58.250)
(-318.130, -478.340)
(-463.060, -467.290)
(-210.820, -407.450)
(-845.090, -424.890)
(-411.990, 237.490)
(-588.790, -581.990)
(616.480, 993.150)
(-357.250, 549.600)
(-267.650, -345.180)
(869.040, 60.820)
69 Clones Eliminated
(-871.520, 365.700)
(-360.360, 879.440)
(875.410, -574.260)
(550.830, 960.420)
(-398.070, 428.050)
(270.270, -1.690)
(91.810, 994.530)
(560.910, 586.040)
(-476.450, -890.170)
(188.880, 138.020)
(-156.690, 111.060)
(962.120, 718.840)
(-807.710, -232.530)
(74.350, 398.000)
(337.640, -933.030)
(748.810, 857.300)
(-861.400, 978.460)
(795.130, 410.170)
(-583.580, -762.950)
(-258.950, 581.030)
(871.060, -31.390)
(206.750, -338.110)
(-390.660, -237.010)
(-475.280, 189.580)
(1029.070, -10.060)
(-524.230, -87.750)
(94.770, -145.240)
(-896.320, -1044.780)
(13.720, 341.490)
(-678.080, -723.510)
(16.230, -1013.160)
(1076.830, 364.090)
(-172.110, 327.070)
(160.700, 763.630)
(-327.950, 112.230)
(-456.150, -248.860)
(-271.380, -230.700)
(42.270, -308.720)
(-652.270, 815.080)
(-94.400, 267.760)
(194.890, -930.780)
(112.800, -897.970)
(-397.220, -94.240)
(-167.720, 537.300)
(221.120, -88.710)
(142.460, 428.820)
(-310.620, 395.080)
(-566.450, -619.310)
(-738.440, 708.080)
(903.960, 539.790)
(834.050, 204.500)
(341.220, -263.210)
(-101.270, 140.560)
(-968.650, -270.250)
(-951.260, -83.890)
(807.310, 594.670)
(-716.130, -499.940)
(-960.960, -317.000)
(651.710, 345.320)
(-335.710, -205.170)
(84.140, 327.320)
(795.560, -204.270)
(-711.070, -948.070)
(1103.410, -863.480)
(517.350, 388.670)
(-947.560, -312.300)
(-32.300, -243.640)
(285.430, -431.430)
(-771.640, -833.520)
(140.950, -455.510)
(-652.630, -394.420)
(137.480, 325.100)
(227.100, -761.410)
(844.720, 32.200)
(514.110, -834.400)
(334.860, -586.910)
(328.790, -828.000)
(-520.830, 571.460)
(585.200, -929.440)
(-443.260, 50.500)
(46.820, 268.900)
(-285.710, 646.530)
(-34.220, 474.700)
(252.110, -893.930)
(-801.930, -569.150)
(882.970, -958.070)
(949.290, -164.990)
(-618.170, -535.130)
(-1028.700, 816.320)
(328.220, 941.430)
(-398.460, 545.440)
(-712.520, 5.280)
(216.990, 620.740)
(99.640, 3.350)
(74.720, 220.310)
(-254.120, 362.980)
(-459.240, 540.300)
(-432.350, 518.210)
(44.880, 144.570)
(833.710, -231.010)
(-31.510, -976.550)
(404.990, -988.940)
(-977.360, -29.300)
(360.490, 743.000)
(626.540, 739.420)
(34.920, 41.730)
(-182.170, 300.790)
(173.250, 460.010)
(-316.570, -304.850)
(344.260, -703.700)
(910.080, 51.010)
(-281.900, 166.730)
(637.620, 413.930)
(-114.330, 445.190)
(311.360, 872.680)
(68.520, -262.400)
(366.200, 17.920)
(-500.440, 256.200)
(201.820, -379.810)
(-373.360, 153.130)
(755.300, 230.370)
(-288.920, -32.220)
(-139.730, -894.750)
(-291.430, 55.170)
(-522.820, -1003.060)
(-652.390, -856.690)
(-305.500, -791.650)
(1009.420, 841.720)
(-390.950, -260.800)
(758.380, -941.570)
(-490.500, 502.710)
(100.480, -365.660)
(-1066.230, -468.420)
(-724.660, -358.750)
(-837.570, -892.780)
(-432.960, -448.140)
(755.550, 911.720)
(-950.300, -864.790)
(-49.450, 381.330)
(-531.010, -728.190)
(-724.590, 763.690)
(422.880, -664.480)
(329.690, -791.450)
(-601.810, -902.090)
(-162.250, 720.940)
(-221.590, -319.850)
(217.720, 680.090)
(-229.910, -137.670)
(265.750, -322.370)
(-867.900, -797.330)
(-430.150, 470.840)
(-284.320, 251.340)
(144.720, -835.100)
(-616.200, 1099.370)
(-221.570, -99.770)
(788.420, 758.330)
(900.600, 138.420)
(724.690, 714.570)
(-207.690, -462.400)
(26.180, -888.870)
(-259.350, 503.750)
(74.810, 144.470)
(421.440, -922.710)
(-452.570, -66.070)
(-22.490, -882.890)
(-65.430, 500.070)
(-508.100, 556.600)
(571.030, -250.250)
(255.410, -481.030)
(609.610, -373.000)
(905.730, 623.690)
(-662.920, 715.040)
(-572.790, -42.070)
(295.320, 93.200)
(383.730, 529.160)
(-784.750, -873.890)
(-389.260, 232.360)
(-1141.760, -174.300)
(996.310, 593.380)
(-474.530, -17.950)
(736.020, -125.800)
(-426.410, -191.030)
(440.280, 758.360)
(804.710, 1002.610)
(-358.180, 573.200)
(-498.600, -141.110)
(-481.160, 19.430)
(-626.940, -180.470)
(-836.900, -8.540)
(-725.290, 715.410)
(-353.160, -922.870)
(-147.720, -262.570)
(-300.240, -901.840)
(-924.520, -380.160)
(730.860, -190.680)
(-400.550, 97.530)
(316.340, 80.370)
(398.550, 809.770)
(685.970, 332.570)
(975.300, 362.120)
(5.270, 71.990)
(-659.630, -559.280)
(-257.240, -933.420)
(-376.830, -708.040)
(-308.450, -966.190)
(398.460, -187.820)
(-330.400, -73.190)
(-713.890, -975.810)
(-668.320, -803.760)
(266.000, 562.790)
(101.810, -855.750)
(-451.740, -712.540)
(180.340, 251.970)
(1053.760, -114.890)
(263.360, -662.400)
(-555.440, -211.170)
(-199.800, 374.140)
(35.050, 442.780)
(-218.010, 647.220)
(160.520, 361.980)
(134.740, 295.100)
(998.590, 153.470)
(-481.240, 376.890)
(-1029.080, -175.960)
(260.180, -753.540)
(110.550, -942.610)
(395.100, 635.420)
(652.900, -178.620)
(-492.180, 623.070)
(479.130, -925.180)
(117.530, -810.360)
(-72.760, 852.750)
(649.740, 714.620)
(507.780, -326.280)
(-848.850, -336.980)
(-809.510, -363.540)
(764.320, 95.920)
(-695.460, -30.200)
(-25.070, 36.260)
(785.620, -33.530)
(755.920, 727.270)
(180.430, 210.780)
(-301.630, 560.240)
(650.180, -36.450)
(-643.080, -231.760)
(295.870, -521.880)
(914.240, -98.530)
(-978.660, -165.430)
(-636.750, -485.740)
(862.180, -221.290)
(-139.950, 273.080)
(177.480, 423.290)
(707.220, 728.330)
(-105.010, 694.190)
(-321.240, -174.630)
(610.800, 225.440)
(529.730, 736.980)
(-151.500, 673.770)
(-684.190, -58.770)
(-75.500, 592.490)
(-230.420, -983.450)
(792.390, 81.770)
(1026.430, 202.230)
(-370.340, 498.470)
(451.670, -83.560)
(-494.220, 442.450)
(-93.250, 561.790)
(705.840, 287.750)
(377.730, 680.790)
(-589.910, -106.760)
(347.580, 171.530)
(-655.980, -146.650)
(-606.830, 862.010)
(231.590, -364.600)
(692.580, -68.010)
(373.800, 799.830)
47 Clones Eliminated
(503.530, -328.110)
(828.400, -368.940)
(768.570, 110.040)
(846.320, -758.700)
(223.400, -728.840)
(542.780, -366.310)
(-13.510, -813.770)
(349.980, 878.580)
(224.690, -864.660)
(434.130, 658.250)
(707.400, -817.010)
(1066.150, -101.260)
(422.170, -480.320)
(977.500, 967.100)
(853.410, 492.970)
(485.550, -414.330)
(476.690, 739.470)
(-392.270, -756.030)
(875.330, -976.000)
(574.930, -138.450)
(311.850, -954.660)
(386.840, 712.240)
(-8.430, 939.310)
(651.410, -977.810)
(-591.390, -880.060)
(185.980, 939.720)
(-230.790, -938.710)
(157.280, -919.800)
(528.430, -463.190)
(492.190, -612.880)
(715.550, -582.100)
(667.120, 733.360)
(991.080, -484.550)
(208.810, -639.720)
(577.290, -1069.170)
(175.230, -994.740)
(644.140, -204.340)
(806.710, 774.330)
(288.700, -597.750)
(925.340, 775.910)
(673.310, 458.840)
(537.450, -982.840)
(415.310, -560.720)
(507.280, -231.050)
(532.500, 562.520)
(446.380, -983.750)
(95.090, 999.630)
(22.180, 835.140)
(-447.510, -906.060)
(1061.540, 253.680)
(729.430, 742.940)
(557.560, 681.170)
(-857.360, 956.570)
(988.630, 234.840)
(809.460, 438.470)
(449.730, 581.160)
(630.370, -641.190)
(643.910, -498.780)
(240.150, -938.690)
(994.810, -22.780)
(936.420, -196.350)
(-957.320, 960.530)
(512.210, 670.480)
(756.340, 851.020)
(486.960, -854.550)
(1070.410, -933.590)
(-69.980, -652.210)
(-895.860, -644.850)
(306.890, -667.930)
(-98.870, -877.510)
(523.960, 487.600)
(470.800, -538.040)
(835.480, 579.720)
(142.440, 922.420)
(914.550, -928.600)
(-122.630, -923.950)
(776.550, -826.610)
(810.960, 833.240)
(-356.870, -837.210)
(-124.690, -1067.960)
(944.600, 351.960)
(-876.010, 1075.550)
(858.230, 926.310)
(620.430, -116.990)
(953.990, -518.740)
(663.610, 525.160)
(877.570, -153.050)
(188.550, -661.260)
(609.150, -391.840)
(-312.390, -832.050)
(-94.000, -820.930)
(-932.250, 975.530)
(562.680, -559.090)
(493.620, -885.910)
(-255.160, -765.370)
(625.800, -550.480)
(296.720, -875.030)
(812.420, 389.950)
(-176.030, 948.730)
(906.930, 436.620)
(566.540, -658.740)
(383.080, 685.320)
(-834.630, 942.480)
(246.730, 780.870)
(598.000, -412.310)
(579.110, 290.790)
(608.610, 627.140)
(780.070, 383.200)
(352.900, -548.110)
(-94.070, -792.020)
(478.740, 649.170)
(1057.700, -725.200)
(139.260, -701.320)
(410.450, -421.090)
(526.480, 361.790)
(668.140, -544.280)
(969.980, 436.880)
(504.330, -617.890)
(919.000, 487.580)
(620.890, 303.060)
(-803.000, 926.720)
(487.780, -276.790)
(537.100, -259.450)
(620.880, -852.680)
(588.350, -347.670)
(596.910, 591.940)
(685.900, 694.500)
(609.690, 450.930)
(307.710, -728.310)
(442.960, 325.950)
(470.370, -483.180)
(993.430, 209.470)
(786.190, -172.040)
(889.920, 378.590)
(-963.910, 728.870)
(640.480, -880.070)
(882.210, 665.680)
(53.010, 907.420)
(183.980, 838.410)
(638.240, 566.240)
(627.030, -433.510)
(794.130, -121.260)
(266.050, -687.310)
(691.610, -566.710)
(-974.570, -907.380)
(581.000, -518.500)
(-146.140, -703.180)
(775.850, 991.610)
(532.910, -498.400)
(631.680, 485.050)
(623.490, -321.630)
(230.480, 805.690)
(692.420, -141.270)
(60.130, -865.620)
(422.220, -377.500)
(289.840, 755.100)
(763.820, -791.990)
(169.560, -476.450)
(-530.820, -819.460)
(85.950, -720.340)
(651.240, -458.110)
(639.190, -862.770)
(977.170, 275.610)
(788.760, 535.390)
(667.800, 567.160)
(742.660, 685.300)
(802.970, -894.490)
(717.050, 959.900)
(71.360, -737.380)
(364.080, -862.490)
(860.900, 552.530)
(-243.800, -817.610)
(-866.150, 819.470)
(-960.340, -595.400)
(622.280, -615.890)
(496.680, 479.760)
(621.040, -701.930)
(179.100, -631.830)
(-55.690, 947.720)
(536.860, -145.030)
(831.680, 389.260)
(895.060, -872.720)
(531.600, 13.270)
(597.490, 254.000)
(629.350, 704.050)
(745.370, -999.420)
(619.760, -731.340)
(873.510, 799.260)
(469.980, 430.200)
(524.580, -68.470)
(52.510, 896.880)
(-87.720, -931.070)
(581.090, 346.270)
(873.140, -917.720)
(1086.560, 50.930)
(614.960, 659.460)
(918.030, 284.820)
(988.410, 453.930)
(603.560, 557.180)
(-672.830, 959.050)
(438.170, 502.340)
(-325.630, -881.930)
(535.730, -440.570)
(566.280, 859.270)
(-55.900, -913.040)
(800.410, 653.910)
(693.190, -661.590)
(615.350, 521.360)
(1013.940, 84.320)
(822.630, 927.170)
(-154.440, -809.510)
(-928.790, -894.170)
(329.350, -1063.450)
(943.020, 480.160)
(48.690, 1041.370)
(-847.270, 963.270)
(975.240, -37.940)
(704.890, -696.700)
(913.240, -952.740)
(178.460, -832.550)
(400.710, 762.310)
(-457.970, -741.930)
(-843.210, 891.830)
(754.480, 471.280)
(-839.220, 868.330)
(927.630, 687.520)
(-112.830, 990.800)
(991.890, -243.860)
(865.720, -639.570)
(19.570, 984.160)
(859.240, 436.290)
(513.330, 49.160)
(417.260, -598.980)
(694.140, 565.990)
(108.190, -698.260)
(914.170, -700.670)
(163.880, -858.930)
(-571.500, -791.740)
(723.890, -187.180)
(-471.860, -816.810)
(817.110, 723.090)
(501.990, -484.480)
(-986.810, -854.420)
(885.830, 890.840)
(617.480, 586.760)
(749.950, 783.690)
(798.440, 428.590)
(998.600, -770.390)
(661.570, 623.140)
(484.530, 600.960)
(-984.400, 809.310)
(614.900, 433.810)
(-930.040, -692.370)
(760.060, -720.420)
(495.160, -364.330)
(833.590, 378.490)
(-335.600, -840.830)
(484.430, -712.900)
(99.940, 937.740)
(407.410, -603.380)
(805.570, 595.980)
(979.830, -953.370)
(274.360, -818.630)
(799.360, -663.430)
